condition,run_id,tick,mother_alive,child_alive,mother_energy,child_hunger,child_warmth,deficit,eta,selected_motivation
fixed,0,380,1,1,39.50000000000113,30.0,50.0,2.1752913180093865,,Care
fixed,0,390,1,1,38.500000000001116,35.0,50.0,2.2365777927343795,,Care
fixed,0,400,1,1,37.5000000000011,40.0,50.0,2.3424394866877125,,Care
fixed,0,410,1,1,37.90000000000109,45.0,48.79999999999998,2.3702839604877757,,Forage
fixed,0,420,1,1,36.90000000000108,30.0,50.0,2.237038606486265,,Care
fixed,0,430,1,1,35.900000000001064,35.0,50.0,2.3320611912811327,,Care
fixed,0,440,1,1,34.90000000000105,40.0,50.0,2.4404847691573948,,Care
fixed,0,450,1,1,40.30000000000104,45.0,50.0,2.4907785822777937,,Care
fixed,0,460,1,1,35.70000000000103,30.0,50.0,2.366906462953972,,Care
fixed,0,470,1,1,34.70000000000102,35.0,50.0,2.426477444907645,,Care
