tick,plasticity_this_tick,m0_energy,m0_fatigue,m0_bonding,m0_fear_threat,m0_stress,m0_closeness_child,m0_OT,m0_CORT,m0_mot_Forage,m0_mot_Care,m0_mot_Self,m0_mot_Protect,m0_sel_Forage,m0_sel_Care,m0_sel_Self,m0_sel_Protect,c0_hunger,c0_warmth,c0_injury
607,0,97.89999999999975,1.1,8.226842865952679e-97,5.714936956406124e-99,3.663525545978943e-62,0.0,4.906722820653742e-99,2.5598838968560074e-64,13.43370898654865,5.961747828114035e-98,1.1667605512985761,2.5381829956754823e-98,1,0,0,0,,,
608,0,97.69999999999975,0.10000000000000009,4.1256882400279743e-97,2.857468478203062e-99,1.8402957193123247e-62,0.0,2.453361410326871e-99,1.2799419484280037e-64,13.43370898654865,2.9897633035214304e-98,0.6111602887754446,1.272469833116273e-98,1,0,0,0,,,
609,0,97.49999999999974,0.0,2.0689775235398045e-97,1.428734239101531e-99,9.24414332817589e-63,0.0,1.2266807051634354e-99,6.399709742140018e-65,13.43370898654865,1.4993263464929214e-98,0.05556002625231319,6.3792408419740245e-99,1,0,0,0,,,
610,0,97.29999999999974,0.0,1.037555463532811e-97,7.143671195507655e-100,4.643404029895078e-63,0.0,6.133403525817177e-100,3.199854871070009e-65,13.43370898654865,7.518855206125638e-99,1.8395453960012395e-63,3.1980662591833405e-99,1,0,0,0,,,
611,0,97.09999999999974,0.0,5.203110826478598e-98,3.571835597753827e-100,2.3323681978511055e-63,0.0,3.0667017629085886e-100,1.5999274355350046e-65,13.43370898654865,3.770539339893334e-99,9.239982462249051e-64,1.6032560486898352e-99,1,0,0,0,,,
612,0,96.89999999999974,0.0,2.609222167646571e-98,1.7859177988769136e-100,1.171517190377336e-63,0.0,1.5333508814542943e-100,7.999637177675023e-66,13.43370898654865,1.8908255383619252e-99,4.641118972245953e-64,8.037394838939999e-100,1,0,0,0,,,
613,0,96.69999999999973,0.0,1.3084444610269213e-98,8.929588994384568e-101,5.8842514091455964e-64,0.0,7.666754407271471e-101,3.9998185888375115e-66,13.43370898654865,9.481907033885914e-100,2.33112335668369e-64,4.029254717215412e-100,1,0,0,0,,,
614,0,96.49999999999973,0.0,6.561389191152786e-99,4.464794497192284e-101,2.9554584332022564e-64,0.0,3.833377203635736e-101,1.9999092944187557e-66,13.43370898654865,4.754843187981101e-100,1.1708436136222016e-64,2.0199060074804113e-100,1,0,0,0,,,
615,0,96.29999999999973,0.0,3.2902780385854825e-99,2.232397248596142e-101,1.4843955809158573e-64,0.0,1.916688601817868e-101,9.999546472093779e-67,13.43370898654865,2.3843664295096234e-100,5.880627744512793e-65,1.0125923281765586e-100,1,0,0,0,,,
616,0,96.09999999999972,0.0,1.649930740797286e-99,1.116198624298071e-101,7.455309726152932e-65,0.0,9.58344300908934e-102,4.9997732360468894e-67,13.43370898654865,1.1956556325143477e-100,2.9535187104572878e-65,5.0761582630645573e-101,1,0,0,0,,,
617,0,95.89999999999972,0.0,8.273612311509155e-100,5.580993121490355e-102,3.7443207738632886e-65,0.0,4.79172150454467e-102,2.4998866180234447e-67,13.43370898654865,5.99564025136942e-101,1.4833617743290902e-65,2.544677442623161e-101,1,0,0,0,,,
618,0,95.69999999999972,0.0,4.1487854595159394e-100,2.7904965607451775e-102,1.8804933423250556e-65,0.0,2.395860752272335e-102,1.2499433090117223e-67,13.43370898654865,3.00650117008355e-101,7.44982096714768e-66,1.2756378768570219e-101,1,0,0,0,,,
619,0,95.49999999999972,0.0,2.0803823816386507e-100,1.3952482803725888e-102,9.444131488592335e-66,0.0,1.1979303761361674e-102,6.249716545058612e-68,13.43370898654865,1.5075911072411952e-101,3.7414165313249557e-66,6.394685162012313e-102,1,0,0,0,,,
620,0,95.29999999999971,0.0,1.0431860167596659e-100,6.976241401862944e-103,4.742898132779696e-66,0.0,5.989651880680837e-103,3.124858272529306e-68,13.43370898654865,7.559658147203078e-102,1.8789612895380351e-66,3.2055904698697596e-102,1,0,0,0,,,
621,0,95.09999999999971,0.0,5.230904213500032e-101,3.488120700931472e-103,2.3818652606316127e-66,0.0,2.9948259403404185e-103,1.562429136264653e-68,13.43370898654865,3.79068037910009e-102,9.436071567067965e-67,1.6069191793666813e-102,1,0,0,0,,,
622,0,94.59999999999971,0.5,2.6229391716008673e-101,1.744060350465736e-103,1.1961407274366887e-66,0.0,1.4974129701702093e-103,7.812145681323265e-69,13.43370898654865,1.9007658422993205e-102,4.7386683432228764e-67,8.055215618992415e-103,1,0,0,0,,,
623,0,94.09999999999971,1.0,1.3152131182258593e-101,8.72030175232868e-104,6.006744122787855e-67,0.0,7.487064850851046e-104,3.9060728406616323e-69,13.43370898654865,9.530957475242976e-103,0.27780013126156566,4.03791767057571e-103,1,0,0,0,,,
624,0,93.59999999999971,1.5,6.594783253256425e-102,4.36015087616434e-104,3.0163923041961335e-67,0.0,3.743532425425523e-104,1.9530364203308162e-69,13.43370898654865,4.779042869494677e-103,0.5556002625231313,2.024113765827607e-103,1,0,0,0,,,
625,0,93.09999999999971,2.0,3.3067504576917765e-102,2.18007543808217e-104,1.5147062734991697e-67,0.0,1.8717662127127616e-104,9.765182101654081e-70,13.43370898654865,2.3963035006839327e-103,0.833400393784697,1.0146343481836794e-103,1,0,0,0,,,
626,0,100,2.1,1.6580546443776703e-102,1.090037719041085e-104,7.606081974501363e-68,0.0,9.358831063563808e-105,4.8825910508270404e-70,13.43370898654865,1.2015427833102633e-103,1.1112005250462627,5.086059067267776e-104,1,0,0,0,,,
627,0,99.5,2.6,8.313670299547262e-103,5.450188595205425e-105,3.819316290753439e-68,0.0,4.679415531781904e-105,2.4412955254135202e-70,13.43370898654865,6.024669081392801e-104,1.1667605512985761,2.5494731968085778e-104,1,0,0,0,,,
628,0,99.0,3.1,4.168533688603086e-103,2.7250942976027124e-105,1.9177957971280982e-68,0.0,2.339707765890952e-105,1.2206477627067601e-70,13.43370898654865,3.020812123117143e-104,1.4445606825601418,1.2779584299916337e-104,1,0,0,0,,,
629,0,100,3.2,2.0901161137162706e-103,1.3625471488013562e-105,9.629667244397385e-69,0.0,1.169853882945476e-105,6.1032388135338005e-71,13.43370898654865,1.514644852768943e-104,1.7223608138217072,6.405901307894893e-105,1,0,0,0,,,
630,0,99.5,3.7,1.0479826915654991e-103,6.812735744006781e-106,4.835177751577139e-69,0.0,5.84926941472738e-106,3.0516194067669003e-71,13.43370898654865,7.59441821989657e-105,1.7779208400740203,3.2110052329158085e-105,1,0,0,0,,,
631,0,99.0,4.2,5.2545366313643143e-104,3.4063678720033906e-106,2.427760940477793e-69,0.0,2.92463470736369e-106,1.5258097033834501e-71,13.43370898654865,3.807806087974213e-105,2.055720971335586,1.6095299059420854e-105,1,0,0,0,,,
632,0,98.5,4.7,2.6345799024505666e-104,1.7031839360016953e-106,1.218966502583508e-69,0.0,1.462317353681845e-106,7.629048516917251e-72,13.43370898654865,1.909201533000071e-105,2.3335211025971523,8.067785977131332e-106,1,0,0,0,,,
633,0,98.0,5.2,1.320945744609488e-104,8.515919680008476e-107,6.120262674640599e-70,0.0,7.311586768409225e-107,3.8145242584586253e-72,13.43370898654865,9.572500110065174e-106,2.6113212338587175,4.043961212276119e-106,1,0,0,0,,,
634,0,97.5,5.7,6.623007689968464e-105,4.257959840004238e-107,3.0728464181818287e-70,0.0,3.6557933842046125e-107,1.9072621292293127e-72,13.43370898654865,4.799496277564998e-106,2.8891213651202836,2.027014717993286e-106,1,0,0,0,,,
635,0,100,5.8,3.3206433284447438e-105,2.128979920002119e-107,1.542780749521679e-70,0.0,1.8278966921023062e-107,9.536310646146563e-73,13.43370898654865,2.4063712500487044e-106,3.166921496381849,1.016024414924256e-106,1,0,0,0,,,
636,0,99.5,6.3,1.6648914059526278e-105,1.0644899600010595e-107,7.745691449762218e-71,0.0,9.139483460511531e-108,4.7681553230732816e-73,13.43370898654865,1.2064971806574547e-106,3.222481522634162,5.092707354259346e-107,1,0,0,0,,,
637,0,99.0,6.8,8.347305738414419e-106,5.322449800005298e-108,3.88873957595802e-71,0.0,4.5697417302557656e-108,2.3840776615366408e-73,13.43370898654865,6.049043681452787e-107,3.5002816538957275,2.552646316948706e-107,1,0,0,0,,,
638,0,100,6.8999999999999995,4.185077223532849e-106,2.661224900002649e-108,1.952316713517466e-71,0.0,2.2848708651278828e-108,1.1920388307683204e-73,13.43370898654865,3.0328007298091496e-107,3.7780817851572936,1.2794694783838695e-107,1,0,0,0,,,
639,0,99.8,5.8999999999999995,2.0982507889292445e-106,1.3306124500013244e-108,9.801318195279608e-72,0.0,1.1424354325639414e-108,5.960194153841602e-74,13.43370898654865,1.5205398094459526e-107,3.833641811409606,6.413078991466929e-108,1,0,0,0,,,
640,0,99.6,4.8999999999999995,1.0519814830460322e-106,6.653062250006622e-109,4.920526411485944e-72,0.0,5.712177162819707e-109,2.980097076920801e-74,13.43370898654865,7.623396269936655e-108,3.278041548886475,3.2144052955072557e-108,1,0,0,0,,,
641,0,99.39999999999999,3.8999999999999995,5.2741878581372106e-107,3.326531125003311e-109,2.4701968626660415e-72,0.0,2.8560885814098535e-109,1.4900485384604005e-74,13.43370898654865,3.8220467463217735e-108,2.722441286363343,1.6111355476405235e-108,1,0,0,0,,,
642,0,99.19999999999999,2.8999999999999995,2.6442341505221302e-107,1.6632655625016555e-109,1.2400652597945556e-72,0.0,1.4280442907049267e-109,7.450242692302003e-75,13.43370898654865,1.9161976788376094e-108,2.166841023840212,8.075342237637096e-109,1,0,0,0,,,
643,0,98.99999999999999,1.8999999999999995,1.3256871859878275e-107,8.316327812508278e-110,6.225160441280452e-73,0.0,7.140221453524634e-110,3.7251213461510013e-75,13.43370898654865,9.606859922571662e-109,1.6112407613170807,4.0475033685357867e-109,1,0,0,0,,,
644,0,98.79999999999998,0.8999999999999995,6.64628648357295e-108,4.158163906254139e-110,3.124997291794063e-73,0.0,3.570110726762317e-110,1.8625606730755006e-75,13.43370898654865,4.816365725477636e-109,1.0556404987939494,2.028667809126513e-109,1,0,0,0,,,
645,0,98.59999999999998,0.0,3.332068518603381e-108,2.0790819531270694e-110,1.56870718147395e-73,0.0,1.7850553633811584e-110,9.312803365377503e-76,13.43370898654865,2.414650744834722e-109,0.500040236270818,1.0167919669925661e-109,1,0,0,0,,,
646,0,98.39999999999998,0.0,1.6704968977101435e-108,1.0395409765635347e-110,7.874578585254343e-74,0.0,8.925276816905792e-111,4.6564016826887516e-76,13.43370898654865,1.2105593134653129e-109,3.119617566917152e-74,5.096250147109379e-110,1,0,0,0,,,
647,0,98.19999999999997,0.0,8.374797680592983e-109,5.1977048828176736e-111,3.952810631569468e-74,0.0,4.462638408452896e-111,2.3282008413443758e-76,13.43370898654865,6.068966272566322e-110,1.565957765413894e-74,2.5542702296279643e-110,1,0,0,0,,,
648,0,97.99999999999997,0.0,4.198555436317624e-109,2.5988524414088368e-111,1.9841659852558822e-74,0.0,2.231319204226448e-111,1.1641004206721879e-76,13.43370898654865,3.0425679889030403e-110,7.860533736846061e-75,1.2802076928506191e-110,1,0,0,0,,,
649,0,97.79999999999997,0.0,2.1048560161693783e-109,1.2994262207044184e-111,9.959633273635152e-75,0.0,1.115659602113224e-111,5.8205021033609395e-77,13.43370898654865,1.52532642076146e-110,3.945639323311325e-75,6.416401354436282e-111,1,0,0,0,,,
650,0,97.59999999999997,0.0,1.0552171570899723e-109,6.497131103522092e-112,4.999218310495447e-75,0.0,5.57829801056612e-112,2.9102510516804698e-77,13.43370898654865,7.646844235356999e-111,1.9805058890998103e-75,3.2158821223097336e-111,1,0,0,0,,,
651,0,97.39999999999996,0.0,5.2900315304762774e-110,3.248565551761046e-112,2.5093099920866585e-75,0.0,2.78914900528306e-112,1.4551255258402349e-77,13.43370898654865,3.833528183453349e-111,9.94096058271979e-76,1.6117817837006633e-111,1,0,0,0,,,
652,0,97.19999999999996,0.0,2.6519886377513466e-110,1.624282775880523e-112,1.259505414462797e-75,0.0,1.39457450264153e-112,7.275627629201174e-78,13.43370898654865,1.9218171246140986e-111,4.989695859970263e-76,8.0781125312322985e-112,1,0,0,0,,,
653,0,96.99999999999996,0.0,1.3294807551322772e-110,8.121413879402615e-113,6.321779164411323e-76,0.0,6.97287251320765e-113,3.637813814600587e-78,13.43370898654865,9.634350787507615e-112,2.504455714290316e-76,4.04865807198064e-112,1,0,0,0,,,
654,0,96.79999999999995,0.0,6.664835956944406e-111,4.0607069397013075e-113,3.1730156282543303e-76,0.0,3.486436256603825e-113,1.8189069073002936e-78,13.43370898654865,4.82980797597237e-112,1.2570317492977504e-76,2.029129939172566e-112,1,0,0,0,,,
655,0,96.59999999999995,0.0,3.341134069113713e-111,2.0303534698506537e-113,1.5925708371514997e-76,0.0,1.7432181283019125e-113,9.094534536501468e-79,13.43370898654865,2.4212202790954654e-112,6.3091782072517125e-77,1.0169654211774057e-112,1,0,0,0,,,
656,0,96.39999999999995,0.0,1.6749250798776113e-111,1.0151767349253269e-113,7.993169300879171e-77,0.0,8.716090641509563e-114,4.547267268250734e-79,13.43370898654865,1.213768285102373e-112,3.1665988340073375e-77,5.0968293638426423e-113,1,0,0,0,,,
657,0,96.19999999999995,0.0,8.396415625991831e-112,5.075883674626634e-114,4.011742208000422e-77,0.0,4.358045320754781e-114,2.273633634125367e-79,13.43370898654865,6.084632153285066e-113,1.589304282194409e-77,2.5544158108991283e-113,1,0,0,0,,,
658,0,95.99999999999994,0.0,4.209102926297803e-112,2.537941837313317e-114,2.013449882780629e-77,0.0,2.1790226603773907e-114,1.1368168170626835e-79,13.43370898654865,3.050211440529134e-113,7.9765457369257455e-78,1.2802084699384677e-113,1,0,0,0,,,
659,0,95.79999999999994,0.0,2.109999019799845e-112,1.2689709186566586e-114,1.0105143307805236e-77,0.0,1.0895113301886953e-114,5.6840840853134175e-80,13.43370898654865,1.5290534022078678e-113,4.0032850314397244e-78,6.4160451721368555e-114,1,0,0,0,,,
660,0,95.59999999999994,0.0,1.0577232882253944e-112,6.344854593283293e-115,5.071518600853663e-78,0.0,5.447556650943477e-115,2.8420420426567087e-80,13.43370898654865,7.66500542075584e-114,2.0091485972082875e-78,3.2155239972906863e-114,1,0,0,0,,,
661,0,95.39999999999993,0.0,5.302235332754331e-113,3.1724272966416465e-115,2.5452327739023544e-78,0.0,2.7237783254717383e-115,1.4210210213283544e-80,13.43370898654865,3.842371915236172e-114,1.0083273393483562e-78,1.6115127042564726e-114,1,0,0,0,,,
662,0,94.89999999999993,0.5,2.657927112190845e-113,1.5862136483208232e-115,1.2773531236889386e-78,0.0,1.3618891627358692e-115,7.105105106641772e-81,13.43370898654865,1.9261205600472113e-114,5.060401900462846e-79,8.076317049338009e-115,1,0,0,0,,,
663,0,94.39999999999993,1.0,1.3323682790022623e-113,7.931068241604116e-116,6.4104493021335e-79,0.0,6.809445813679346e-116,3.552552553320886e-81,13.43370898654865,9.655275812381685e-115,0.27780013126156566,4.047535288696828e-115,1,0,0,0,,,
664,0,93.89999999999993,1.5,6.67886500954551e-114,3.965534120802058e-116,3.217066492911153e-79,0.0,3.404722906839673e-116,1.776276276660443e-81,13.43370898654865,4.839974412263656e-115,0.5556002625231313,2.0284560263623252e-115,1,0,0,0,,,
665,0,100,1.6,3.347944312039855e-114,1.982767060401029e-116,1.6144541673777783e-79,0.0,1.7023614534198365e-116,8.881381383302215e-82,13.43370898654865,2.426155459168235e-115,0.833400393784697,1.0165722041881187e-115,1,0,0,0,,,
666,0,99.8,0.6000000000000001,1.678228059653477e-114,9.913835302005145e-117,8.1018754414999e-80,0.0,8.511807267099182e-117,4.4406906916511074e-82,13.43370898654865,1.216161856102321e-115,0.8889604200370101,5.094581975975373e-116,1,0,0,0,,,
667,0,99.6,0.0,8.412419816435134e-115,4.9569176510025726e-117,4.065740023055454e-80,0.0,4.255903633549591e-117,2.2203453458255537e-82,13.43370898654865,6.096229913102622e-116,0.33336015751387893,2.5531514655050764e-116,1,0,0,0,,,
668,0,99.39999999999999,0.0,4.216849667301441e-115,2.4784588255012863e-117,2.040271162680479e-80,0.0,2.1279518167747956e-117,1.1101726729127769e-82,13.43370898654865,3.05582527284682e-116,8.0828017543581665e-81,1.279505971511233e-116,1,0,0,0,,,
669,0,99.19999999999999,0.0,2.113744713192658e-115,1.2392294127506432e-117,1.0238361569166156e-80,0.0,1.0639759083873978e-117,5.550863364563884e-83,13.43370898654865,1.5317677945711643e-116,4.0560611925861635e-81,6.412181051349638e-117,1,0,0,0,,,
670,0,98.99999999999999,0.0,1.0595322963672975e-115,6.196147063753216e-118,5.137683662464958e-81,0.0,5.319879541936989e-118,2.775431682281942e-83,13.43370898654865,7.678114763594593e-117,2.0353607539966223e-81,3.213416122571556e-117,1,0,0,0,,,
671,0,98.79999999999998,0.0,5.31096118069133e-116,3.098073531876608e-118,2.5780932701734193e-81,0.0,2.6599397709684945e-118,1.387715841140971e-83,13.43370898654865,3.8486952771666826e-117,1.0213454558500815e-81,1.6103708597341464e-117,1,0,0,0,,,
672,0,98.59999999999998,0.0,2.6621304397730867e-116,1.549036765938304e-118,1.2936723545571797e-81,0.0,1.3299698854842472e-118,6.938579205704855e-84,13.43370898654865,1.929166586268034e-117,5.125052673509257e-82,8.070168290912576e-118,1,0,0,0,,,
673,0,98.39999999999998,0.0,1.334390144600254e-116,7.74518382969152e-119,6.491490370138249e-82,0.0,6.649849427421236e-119,3.4692896028524277e-84,13.43370898654865,9.669927669763634e-118,2.5716890338840543e-82,4.044241141577208e-118,1,0,0,0,,,
674,0,98.19999999999997,0.0,6.688575346569824e-117,3.87259191484576e-119,3.2573094837452997e-82,0.0,3.324924713710618e-119,1.7346448014262138e-84,13.43370898654865,4.84701120409355e-118,1.29042586550674e-82,2.026699068849065e-118,1,0,0,0,,,
675,0,97.99999999999997,0.0,3.352599985069189e-117,1.93629595742288e-119,1.6344368912107374e-82,0.0,1.662462356855309e-119,8.673224007131069e-85,13.43370898654865,2.429529286652641e-118,6.475036070357263e-83,1.0156387834547628e-118,1,0,0,0,,,
676,0,97.79999999999997,0.0,1.680456148426733e-117,9.6814797871144e-120,8.201095202744125e-83,0.0,8.312311784276545e-120,4.3366120035655346e-85,13.43370898654865,1.2177764856292537e-118,3.2489714065904137e-83,5.089640162424966e-119,1,0,0,0,,,
677,0,97.59999999999997,0.0,8.423061521594356e-118,4.8407398935572e-120,4.1150029747172815e-83,0.0,4.1561558921382726e-120,2.1683060017827673e-85,13.43370898654865,6.103941639660934e-119,1.630212389001098e-83,2.5505432037880583e-119,1,0,0,0,,,
678,0,97.39999999999996,0.0,4.221921150527524e-118,2.4203699467786e-120,2.0647291740312502e-83,0.0,2.0780779460691363e-120,1.0841530008913836e-85,13.43370898654865,3.0595004255878e-119,8.179695373534944e-84,1.2781331631818172e-119,1,0,0,0,,,
679,0,97.19999999999996,0.0,2.116155770128935e-118,1.2101849733893e-120,1.0359784303519298e-83,0.0,1.0390389730345681e-120,5.420765004456918e-86,13.43370898654865,1.5335150156725662e-119,4.104164401032199e-84,6.404973622348027e-120,1,0,0,0,,,
680,0,96.99999999999996,0.0,1.060675482497054e-118,6.0509248669465e-121,5.197961368441173e-84,0.0,5.195194865172841e-121,2.710382502228459e-86,13.43370898654865,7.686399092756163e-120,2.0592405576484633e-84,3.209640714393483e-120,1,0,0,0,,,
681,0,96.79999999999995,0.0,5.316365399648203e-119,3.02546243347325e-121,2.6080152925613483e-84,0.0,2.5975974325864204e-121,1.3551912511142296e-86,13.43370898654865,3.852611553574747e-120,1.0331994573904137e-84,1.608397308806476e-120,1,0,0,0,,,
682,0,96.29999999999995,0.5,2.6646766934055677e-119,1.512731216736625e-121,1.308524950451055e-84,0.0,1.2987987162932102e-121,6.775956255571148e-87,13.43370898654865,1.9310117803857065e-120,5.183893179782976e-85,8.059871302081054e-121,1,0,0,0,,,
683,0,95.79999999999995,1.0,1.335585343493517e-119,7.563656083683125e-122,6.56521127310718e-85,0.0,6.493993581466051e-122,3.387978127785574e-87,13.43370898654865,9.678588919920198e-121,0.27780013126156566,4.0388780300648655e-121,1,0,0,0,,,
684,0,95.29999999999995,1.5,6.69416170142125e-120,3.7818280418415624e-122,3.2938988969795423e-85,0.0,3.2469967907330255e-122,1.693989063892787e-87,13.43370898654865,4.851059468955931e-121,0.5556002625231313,2.023910204544601e-121,1,0,0,0,,,
685,0,94.79999999999995,2.0,3.355198342687458e-120,1.8909140209207812e-122,1.6525960787027473e-85,0.0,1.6234983953665127e-122,8.469945319463935e-88,13.43370898654865,2.4314122389758815e-121,0.833400393784697,1.0141906970283846e-121,1,0,0,0,,,
686,0,94.29999999999995,2.5,1.6816579173321454e-120,9.454570104603906e-123,8.291213544578617e-86,0.0,8.117491976832564e-123,4.2349726597319674e-88,13.43370898654865,1.2186473717368988e-121,1.1112005250462627,5.082131458922345e-122,1,0,0,0,,,
687,0,100,2.6,8.42858331660281e-121,4.727285052301953e-123,4.159723347821749e-86,0.0,4.058745988416282e-123,2.1174863298659837e-88,13.43370898654865,6.107943119929285e-122,1.3890006563078285,2.546654716351384e-122,1,0,0,0,,,
688,0,99.8,1.6,4.224438523272446e-121,2.3636425261509765e-123,2.0869199616770947e-86,0.0,2.029372994208141e-123,1.0587431649329918e-88,13.43370898654865,3.0613246905870374e-122,1.4445606825601418,1.2761218516207972e-122,1,0,0,0,,,
